track_id,frame,time(s),x(px),y(px),class,conf
404,111,11.1,399,387,non_motor,0.65
404,112,11.2,399,387,non_motor,0.69
404,113,11.3,399,387,non_motor,0.66
404,114,11.4,399,387,non_motor,0.68
404,115,11.5,399,387,non_motor,0.73
404,116,11.6,399,387,non_motor,0.72
404,117,11.7,399,387,non_motor,0.71
404,118,11.8,399,387,non_motor,0.71
404,119,11.9,399,387,non_motor,0.66
404,120,12.0,399,387,non_motor,0.62
404,121,12.1,399,387,non_motor,0.6
404,122,12.2,399,387,non_motor,0.6
404,123,12.3,399,387,non_motor,0.59
404,124,12.4,399,387,non_motor,0.58
404,125,12.5,399,387,non_motor,0.62
404,126,12.6,399,387,non_motor,0.63
404,127,12.7,400,387,non_motor,0.67
404,128,12.8,400,387,non_motor,0.67
404,129,12.9,399,387,non_motor,0.63
404,130,13.0,399,387,non_motor,0.62
404,131,13.1,399,387,non_motor,0.61
404,132,13.2,399,387,non_motor,0.61
404,133,13.3,399,387,non_motor,0.64
404,134,13.4,399,387,non_motor,0.66
404,135,13.5,399,387,non_motor,0.64
407,76,7.6,508,264,motor,0.95
407,77,7.7,513,266,motor,0.94
407,78,7.8,518,266,motor,0.92
407,79,7.9,523,265,motor,0.84
407,80,8.0,528,265,motor,0.88
407,81,8.1,533,265,motor,0.95
407,82,8.2,539,265,motor,0.89
407,83,8.3,545,264,motor,0.9
407,84,8.4,551,263,motor,0.85
407,85,8.5,557,263,motor,0.96
407,86,8.6,563,262,motor,0.95
407,87,8.7,569,262,motor,0.94
407,88,8.8,576,261,motor,0.93
407,89,8.9,582,261,motor,0.95
407,90,9.0,588,261,motor,0.92
407,91,9.1,593,261,motor,0.92
407,92,9.2,600,261,motor,0.93
407,93,9.3,605,261,motor,0.97
407,94,9.4,611,261,motor,0.96
407,95,9.5,617,260,motor,0.96
407,96,9.6,622,260,motor,0.96
407,97,9.7,627,260,motor,0.96
407,98,9.8,633,260,motor,0.92
407,99,9.9,639,259,motor,0.96
407,100,10.0,645,259,motor,0.96
407,101,10.1,651,259,motor,0.98
407,102,10.2,657,258,motor,0.97
407,103,10.3,663,257,motor,0.96
407,104,10.4,670,257,motor,0.91
407,105,10.5,677,257,motor,0.95
407,106,10.6,683,256,motor,0.91
407,107,10.7,690,255,motor,0.93
407,108,10.8,698,254,motor,0.94
407,109,10.9,705,254,motor,0.89
407,110,11.0,712,252,motor,0.97
407,111,11.1,720,252,motor,0.92
407,112,11.2,727,252,motor,0.95
407,113,11.3,736,251,motor,0.94
407,114,11.4,744,250,motor,0.95
407,115,11.5,751,250,motor,0.85
407,116,11.6,760,250,motor,0.91
407,117,11.7,768,249,motor,0.92
407,118,11.8,777,249,motor,0.85
407,119,11.9,785,249,motor,0.92
407,120,12.0,794,249,motor,0.96
407,121,12.1,803,249,motor,0.95
407,122,12.2,812,249,motor,0.95
407,123,12.3,820,249,motor,0.94
407,124,12.4,830,249,motor,0.96
407,125,12.5,840,249,motor,0.98
407,126,12.6,849,249,motor,0.95
407,127,12.7,858,249,motor,0.96
407,128,12.8,868,250,motor,0.97
407,129,12.9,879,250,motor,0.97
407,130,13.0,888,250,motor,0.97
407,131,13.1,898,250,motor,0.98
407,132,13.2,908,250,motor,0.97
407,133,13.3,918,250,motor,0.98
407,134,13.4,928,251,motor,0.96
407,135,13.5,933,252,motor,0.95
419,76,7.6,874,440,motor,0.97
419,77,7.7,871,438,motor,0.96
419,78,7.8,870,436,motor,0.97
419,79,7.9,869,435,motor,0.96
419,80,8.0,867,433,motor,0.95
419,81,8.1,865,432,motor,0.99
419,82,8.2,864,432,motor,0.99
419,83,8.3,865,432,motor,0.98
419,84,8.4,866,431,motor,0.98
419,85,8.5,866,431,motor,0.98
419,86,8.6,867,431,motor,0.98
419,87,8.7,868,431,motor,0.98
419,88,8.8,869,431,motor,0.98
419,89,8.9,870,431,motor,0.98
419,90,9.0,871,431,motor,0.97
419,91,9.1,871,431,motor,0.96
419,92,9.2,871,431,motor,0.95
419,93,9.3,871,431,motor,0.95
419,94,9.4,871,431,motor,0.96
419,95,9.5,872,431,motor,0.96
419,96,9.6,871,431,motor,0.96
419,97,9.7,870,430,motor,0.95
419,98,9.8,870,430,motor,0.94
419,99,9.9,871,431,motor,0.96
419,100,10.0,871,431,motor,0.93
419,101,10.1,872,431,motor,0.92
419,102,10.2,872,431,motor,0.91
419,103,10.3,872,431,motor,0.92
419,104,10.4,872,431,motor,0.92
419,105,10.5,872,431,motor,0.91
419,106,10.6,872,431,motor,0.91
419,107,10.7,872,430,motor,0.91
419,108,10.8,872,431,motor,0.91
419,109,10.9,873,431,motor,0.92
419,110,11.0,873,430,motor,0.94
419,111,11.1,873,430,motor,0.94
419,112,11.2,873,430,motor,0.96
419,113,11.3,874,429,motor,0.96
419,114,11.4,874,429,motor,0.96
419,115,11.5,874,428,motor,0.96
419,116,11.6,874,428,motor,0.96
419,117,11.7,874,428,motor,0.96
419,118,11.8,875,427,motor,0.96
419,119,11.9,875,427,motor,0.96
419,120,12.0,875,427,motor,0.95
419,121,12.1,875,426,motor,0.95
419,122,12.2,876,426,motor,0.95
419,123,12.3,876,426,motor,0.95
419,124,12.4,876,425,motor,0.95
419,125,12.5,876,425,motor,0.95
419,126,12.6,876,425,motor,0.96
419,127,12.7,876,425,motor,0.96
419,128,12.8,876,425,motor,0.96
419,129,12.9,876,425,motor,0.97
419,130,13.0,876,425,motor,0.97
419,131,13.1,876,425,motor,0.97
419,132,13.2,876,425,motor,0.97
419,133,13.3,876,424,motor,0.97
419,134,13.4,876,424,motor,0.97
419,135,13.5,875,424,motor,0.97
427,44,4.4,121,330,non_motor,0.59
427,45,4.5,122,327,non_motor,0.39
427,46,4.6,123,325,non_motor,0.38
427,47,4.7,125,323,non_motor,0.32
430,46,4.6,306,41,motor,0.89
430,47,4.7,308,48,motor,0.96
430,48,4.8,309,59,motor,0.98
430,49,4.9,311,69,motor,0.97
430,50,5.0,311,78,motor,0.97
430,51,5.1,312,88,motor,0.99
430,52,5.2,314,96,motor,0.99
430,53,5.3,314,106,motor,0.98
430,54,5.4,315,116,motor,0.99
430,55,5.5,316,126,motor,0.99
430,56,5.6,317,135,motor,0.99
430,57,5.7,317,142,motor,0.99
430,58,5.8,318,151,motor,0.99
430,59,5.9,319,159,motor,0.98
430,60,6.0,319,167,motor,0.93
430,61,6.1,319,175,motor,0.97
430,62,6.2,319,183,motor,0.98
430,63,6.3,319,191,motor,0.95
430,64,6.4,319,198,motor,0.97
430,65,6.5,320,207,motor,0.97
430,66,6.6,321,216,motor,0.95
430,67,6.7,322,224,motor,0.98
430,68,6.8,323,232,motor,0.99
430,69,6.9,323,240,motor,0.99
430,70,7.0,325,248,motor,0.99
430,71,7.1,326,256,motor,0.98
430,72,7.2,327,265,motor,0.98
430,73,7.3,327,273,motor,0.97
430,74,7.4,328,281,motor,0.96
430,75,7.5,330,290,motor,0.97
430,76,7.6,331,297,motor,0.96
430,77,7.7,333,306,motor,0.97
430,78,7.8,334,315,motor,0.96
430,79,7.9,335,324,motor,0.98
430,80,8.0,336,332,motor,0.97
430,81,8.1,337,338,motor,0.92
430,82,8.2,338,345,motor,0.96
430,83,8.3,338,354,motor,0.98
430,84,8.4,338,363,motor,0.97
430,85,8.5,339,372,motor,0.97
430,86,8.6,339,380,motor,0.96
430,87,8.7,339,388,motor,0.96
430,88,8.8,340,398,motor,0.97
430,89,8.9,340,407,motor,0.99
430,90,9.0,340,416,motor,0.99
430,91,9.1,340,424,motor,0.98
430,92,9.2,340,434,motor,1.0
430,93,9.3,341,444,motor,0.99
430,94,9.4,340,455,motor,0.99
430,95,9.5,340,464,motor,0.99
430,96,9.6,341,472,motor,0.99
430,97,9.7,342,482,motor,0.99
430,98,9.8,342,486,motor,0.97
430,99,9.9,342,486,motor,0.89
430,100,10.0,342,486,motor,0.7
430,101,10.1,342,486,motor,0.78
431,46,4.6,116,252,non_motor,0.63
431,47,4.7,120,250,non_motor,0.73
431,48,4.8,122,250,non_motor,0.83
431,49,4.9,121,250,non_motor,0.69
431,50,5.0,120,248,non_motor,0.3
431,52,5.2,114,245,non_motor,0.42
431,53,5.3,110,242,non_motor,0.36
431,54,5.4,108,241,non_motor,0.3
431,55,5.5,104,237,non_motor,0.66
431,56,5.6,102,235,non_motor,0.83
431,57,5.7,98,234,non_motor,0.72
431,58,5.8,94,234,non_motor,0.69
431,59,5.9,90,234,non_motor,0.76
431,60,6.0,85,234,non_motor,0.53
431,61,6.1,80,233,non_motor,0.82
431,62,6.2,75,233,non_motor,0.81
431,63,6.3,70,234,non_motor,0.8
431,64,6.4,63,233,non_motor,0.91
431,65,6.5,58,233,non_motor,0.69
431,66,6.6,53,233,non_motor,0.85
431,67,6.7,48,233,non_motor,0.73
431,68,6.8,43,232,non_motor,0.84
431,69,6.9,37,231,non_motor,0.84
431,70,7.0,33,232,non_motor,0.58
431,71,7.1,29,232,non_motor,0.61
431,72,7.2,26,232,non_motor,0.52
431,74,7.4,18,232,non_motor,0.44
445,76,7.6,411,117,motor,0.99
445,77,7.7,412,119,motor,0.98
445,78,7.8,412,123,motor,0.96
445,79,7.9,412,125,motor,0.97
445,80,8.0,413,127,motor,0.99
445,81,8.1,414,131,motor,0.99
445,82,8.2,414,134,motor,0.99
445,83,8.3,415,135,motor,0.97
445,84,8.4,415,136,motor,0.97
445,85,8.5,416,138,motor,0.99
445,86,8.6,416,139,motor,0.99
445,87,8.7,417,141,motor,0.99
445,88,8.8,417,142,motor,0.99
445,89,8.9,417,144,motor,0.99
445,90,9.0,419,145,motor,0.98
445,91,9.1,420,146,motor,0.98
445,92,9.2,421,148,motor,0.98
445,93,9.3,422,150,motor,0.99
445,94,9.4,423,152,motor,0.99
445,95,9.5,423,153,motor,0.99
445,96,9.6,424,154,motor,0.99
445,97,9.7,425,156,motor,0.98
445,98,9.8,425,157,motor,0.99
445,99,9.9,425,158,motor,0.99
445,100,10.0,426,160,motor,0.99
445,101,10.1,427,161,motor,0.99
445,102,10.2,427,162,motor,0.98
445,103,10.3,428,162,motor,0.98
445,104,10.4,428,162,motor,0.96
445,105,10.5,429,163,motor,0.95
445,106,10.6,430,164,motor,0.95
445,107,10.7,431,167,motor,0.96
445,108,10.8,432,168,motor,0.96
445,109,10.9,434,169,motor,0.97
445,110,11.0,435,169,motor,0.98
445,111,11.1,436,170,motor,0.95
445,112,11.2,437,171,motor,0.95
445,113,11.3,438,171,motor,0.96
445,114,11.4,438,172,motor,0.96
445,115,11.5,440,172,motor,0.95
445,116,11.6,441,173,motor,0.93
445,117,11.7,441,174,motor,0.94
445,118,11.8,442,175,motor,0.94
445,119,11.9,444,176,motor,0.97
445,120,12.0,445,177,motor,0.98
445,121,12.1,446,178,motor,0.98
445,122,12.2,446,180,motor,0.98
445,123,12.3,448,180,motor,0.97
445,124,12.4,449,182,motor,0.96
445,125,12.5,450,183,motor,0.94
445,126,12.6,452,184,motor,0.94
445,127,12.7,453,184,motor,0.93
445,128,12.8,454,185,motor,0.94
445,129,12.9,455,186,motor,0.93
445,130,13.0,456,186,motor,0.95
445,131,13.1,457,186,motor,0.97
445,132,13.2,458,187,motor,0.97
445,133,13.3,459,188,motor,0.97
445,134,13.4,460,189,motor,0.96
445,135,13.5,462,190,motor,0.96
454,56,5.6,743,401,non_motor,0.42
454,57,5.7,743,400,non_motor,0.48
454,58,5.8,742,398,non_motor,0.44
454,59,5.9,742,398,non_motor,0.37
454,60,6.0,742,397,non_motor,0.35
456,59,5.9,947,203,non_motor,0.64
456,60,6.0,945,203,non_motor,0.91
456,61,6.1,940,201,non_motor,0.67
456,62,6.2,935,201,non_motor,0.69
456,63,6.3,930,202,non_motor,0.84
456,64,6.4,925,201,non_motor,0.73
456,65,6.5,920,200,non_motor,0.75
456,66,6.6,916,200,non_motor,0.74
456,67,6.7,911,200,non_motor,0.6
456,68,6.8,905,200,non_motor,0.7
456,69,6.9,899,201,non_motor,0.57
456,70,7.0,892,201,non_motor,0.7
456,71,7.1,885,201,non_motor,0.76
456,72,7.2,879,201,non_motor,0.62
456,73,7.3,872,201,non_motor,0.59
456,74,7.4,865,202,non_motor,0.56
456,75,7.5,859,203,non_motor,0.58
456,76,7.6,853,202,non_motor,0.4
456,77,7.7,848,202,non_motor,0.58
456,78,7.8,843,202,non_motor,0.37
456,79,7.9,839,203,non_motor,0.36
456,80,8.0,833,203,non_motor,0.51
456,81,8.1,828,205,non_motor,0.38
456,82,8.2,824,204,non_motor,0.48
456,83,8.3,821,204,non_motor,0.38
462,76,7.6,372,121,motor,0.97
462,77,7.7,374,126,motor,0.99
462,78,7.8,376,131,motor,0.98
462,79,7.9,377,137,motor,0.99
462,80,8.0,379,142,motor,0.98
462,81,8.1,381,147,motor,0.98
462,82,8.2,383,152,motor,0.97
462,83,8.3,384,156,motor,0.97
462,84,8.4,386,161,motor,0.98
462,85,8.5,388,165,motor,0.96
462,86,8.6,390,169,motor,0.97
462,87,8.7,391,172,motor,0.96
462,88,8.8,393,177,motor,0.96
462,89,8.9,395,181,motor,0.98
462,90,9.0,397,186,motor,0.97
462,91,9.1,400,191,motor,0.97
462,92,9.2,402,196,motor,0.98
462,93,9.3,403,199,motor,0.97
462,94,9.4,406,204,motor,0.98
462,95,9.5,409,208,motor,0.98
462,96,9.6,412,212,motor,0.98
462,97,9.7,415,216,motor,0.98
462,98,9.8,419,221,motor,0.98
462,99,9.9,422,225,motor,0.99
462,100,10.0,425,230,motor,0.98
462,101,10.1,428,234,motor,0.98
462,102,10.2,432,238,motor,0.99
462,103,10.3,436,242,motor,0.98
462,104,10.4,439,245,motor,0.98
462,105,10.5,444,249,motor,0.99
462,106,10.6,447,253,motor,0.99
462,107,10.7,451,257,motor,0.99
462,108,10.8,456,259,motor,1.0
462,109,10.9,461,261,motor,0.99
462,110,11.0,465,265,motor,0.99
462,111,11.1,470,268,motor,0.99
462,112,11.2,475,270,motor,0.98
462,113,11.3,480,274,motor,0.97
462,114,11.4,485,278,motor,0.99
462,115,11.5,489,279,motor,0.98
462,116,11.6,494,281,motor,0.98
462,117,11.7,499,284,motor,0.94
462,118,11.8,504,287,motor,0.97
462,119,11.9,510,288,motor,0.99
462,120,12.0,514,290,motor,0.99
462,121,12.1,519,291,motor,0.98
462,122,12.2,524,293,motor,0.97
462,123,12.3,529,294,motor,0.98
462,124,12.4,535,297,motor,0.99
462,125,12.5,539,297,motor,0.98
462,126,12.6,545,299,motor,0.98
462,127,12.7,549,299,motor,0.98
462,128,12.8,554,301,motor,0.99
462,129,12.9,559,302,motor,0.99
462,130,13.0,563,302,motor,0.97
462,131,13.1,567,303,motor,0.99
462,132,13.2,572,304,motor,0.97
462,133,13.3,577,305,motor,0.99
462,134,13.4,581,306,motor,0.99
462,135,13.5,584,306,motor,0.98
463,61,6.1,149,300,non_motor,0.37
463,62,6.2,148,299,non_motor,0.53
463,63,6.3,148,298,non_motor,0.47
463,64,6.4,149,297,non_motor,0.39
463,65,6.5,149,294,non_motor,0.36
463,66,6.6,150,292,non_motor,0.34
463,67,6.7,151,291,non_motor,0.48
463,68,6.8,152,289,non_motor,0.66
463,69,6.9,153,288,non_motor,0.65
463,70,7.0,154,285,non_motor,0.43
463,71,7.1,156,283,non_motor,0.38
468,64,6.4,315,37,motor,0.92
468,65,6.5,315,45,motor,0.98
468,66,6.6,316,52,motor,0.96
468,67,6.7,317,61,motor,0.98
468,68,6.8,317,71,motor,0.99
468,69,6.9,319,81,motor,0.98
468,70,7.0,319,90,motor,0.98
468,71,7.1,320,99,motor,0.96
468,72,7.2,322,111,motor,0.99
468,73,7.3,324,119,motor,0.98
468,74,7.4,325,127,motor,0.99
468,75,7.5,326,137,motor,0.98
468,76,7.6,328,145,motor,0.98
468,77,7.7,329,153,motor,0.98
468,78,7.8,330,162,motor,0.96
468,79,7.9,331,170,motor,0.96
468,80,8.0,333,179,motor,0.97
468,81,8.1,334,187,motor,0.96
468,82,8.2,335,197,motor,0.97
468,83,8.3,335,203,motor,0.98
468,84,8.4,336,211,motor,0.97
468,85,8.5,337,220,motor,0.95
468,86,8.6,337,227,motor,0.96
468,87,8.7,338,235,motor,0.97
468,88,8.8,338,245,motor,0.97
468,89,8.9,339,254,motor,0.96
468,90,9.0,338,262,motor,0.98
468,91,9.1,339,271,motor,0.98
468,92,9.2,339,279,motor,0.96
468,93,9.3,340,289,motor,0.97
468,94,9.4,340,298,motor,0.97
468,95,9.5,340,309,motor,0.98
468,96,9.6,341,318,motor,0.97
468,97,9.7,342,328,motor,0.96
468,98,9.8,342,337,motor,0.94
468,99,9.9,342,347,motor,0.97
468,100,10.0,343,356,motor,0.94
468,101,10.1,343,368,motor,0.92
468,102,10.2,343,378,motor,0.94
468,103,10.3,344,387,motor,0.98
468,104,10.4,344,397,motor,0.98
468,105,10.5,344,406,motor,0.99
468,106,10.6,344,417,motor,0.98
468,107,10.7,345,427,motor,0.99
468,108,10.8,346,439,motor,0.99
468,109,10.9,346,450,motor,0.99
468,110,11.0,346,461,motor,0.99
468,111,11.1,347,471,motor,0.99
468,112,11.2,347,483,motor,0.99
468,113,11.3,348,486,motor,0.97
468,114,11.4,348,486,motor,0.88
468,115,11.5,348,486,motor,0.85
483,70,7.0,205,239,non_motor,0.35
483,71,7.1,206,238,non_motor,0.4
483,72,7.2,208,238,non_motor,0.36
483,73,7.3,209,234,non_motor,0.77
483,74,7.4,212,234,non_motor,0.6
483,81,8.1,224,228,non_motor,0.44
498,76,7.6,942,401,motor,0.71
498,77,7.7,940,400,motor,0.72
498,78,7.8,939,398,motor,0.84
498,79,7.9,938,398,motor,0.88
498,80,8.0,937,397,motor,0.92
498,81,8.1,936,397,motor,0.96
498,82,8.2,935,397,motor,0.96
498,83,8.3,936,397,motor,0.94
498,84,8.4,936,397,motor,0.93
498,85,8.5,936,396,motor,0.9
498,86,8.6,936,396,motor,0.88
498,87,8.7,936,396,motor,0.9
498,88,8.8,936,396,motor,0.89
498,89,8.9,937,396,motor,0.88
498,90,9.0,937,396,motor,0.87
498,91,9.1,936,396,motor,0.87
498,92,9.2,937,396,motor,0.9
498,93,9.3,937,397,motor,0.9
498,94,9.4,937,397,motor,0.89
498,95,9.5,937,397,motor,0.88
498,96,9.6,937,396,motor,0.92
498,97,9.7,937,396,motor,0.91
498,98,9.8,936,396,motor,0.93
498,99,9.9,936,397,motor,0.93
498,100,10.0,936,397,motor,0.94
498,101,10.1,937,397,motor,0.93
498,102,10.2,937,397,motor,0.93
498,103,10.3,937,397,motor,0.94
498,104,10.4,937,397,motor,0.94
498,105,10.5,937,397,motor,0.94
498,106,10.6,937,397,motor,0.94
498,107,10.7,937,397,motor,0.94
498,108,10.8,937,397,motor,0.94
498,109,10.9,937,397,motor,0.94
498,110,11.0,937,397,motor,0.95
498,111,11.1,937,397,motor,0.95
498,112,11.2,937,397,motor,0.94
498,113,11.3,937,397,motor,0.94
498,114,11.4,937,397,motor,0.94
498,115,11.5,937,397,motor,0.95
498,116,11.6,937,397,motor,0.94
498,117,11.7,937,397,motor,0.94
498,118,11.8,936,397,motor,0.94
498,119,11.9,936,397,motor,0.94
498,120,12.0,936,398,motor,0.95
498,121,12.1,936,398,motor,0.94
498,122,12.2,936,398,motor,0.94
498,123,12.3,937,398,motor,0.95
498,124,12.4,937,398,motor,0.95
498,125,12.5,937,398,motor,0.95
498,126,12.6,936,398,motor,0.94
498,127,12.7,937,398,motor,0.93
498,128,12.8,937,397,motor,0.92
498,129,12.9,937,397,motor,0.91
498,130,13.0,937,397,motor,0.91
498,131,13.1,937,397,motor,0.9
498,132,13.2,937,397,motor,0.91
498,133,13.3,937,396,motor,0.9
498,134,13.4,937,396,motor,0.91
498,135,13.5,937,396,motor,0.9
503,75,7.5,287,228,non_motor,0.74
503,76,7.6,287,234,non_motor,0.72
503,77,7.7,289,243,non_motor,0.85
503,78,7.8,290,251,non_motor,0.66
503,79,7.9,290,257,non_motor,0.73
503,80,8.0,291,266,non_motor,0.75
503,81,8.1,292,270,non_motor,0.51
503,82,8.2,293,277,non_motor,0.69
503,83,8.3,293,283,non_motor,0.87
503,84,8.4,292,290,non_motor,0.66
503,85,8.5,292,297,non_motor,0.85
503,86,8.6,292,304,non_motor,0.73
503,87,8.7,292,310,non_motor,0.74
503,88,8.8,292,316,non_motor,0.88
503,89,8.9,291,324,non_motor,0.53
503,90,9.0,291,331,non_motor,0.63
503,91,9.1,291,337,non_motor,0.61
503,92,9.2,291,343,non_motor,0.4
503,93,9.3,290,352,non_motor,0.55
503,94,9.4,289,359,non_motor,0.52
503,95,9.5,289,363,non_motor,0.63
503,96,9.6,289,368,non_motor,0.62
503,97,9.7,289,375,non_motor,0.37
503,98,9.8,289,382,non_motor,0.46
503,104,10.4,285,423,non_motor,0.52
503,105,10.5,283,432,non_motor,0.36
503,106,10.6,282,439,non_motor,0.31
512,77,7.7,329,24,motor,0.65
512,78,7.8,329,31,motor,0.86
512,79,7.9,330,38,motor,0.98
512,80,8.0,331,48,motor,0.98
512,81,8.1,331,58,motor,0.98
512,82,8.2,333,67,motor,0.98
512,83,8.3,334,75,motor,0.97
512,84,8.4,334,83,motor,0.99
512,85,8.5,334,91,motor,0.99
512,86,8.6,334,99,motor,0.99
512,87,8.7,334,107,motor,0.98
512,88,8.8,334,114,motor,0.99
512,89,8.9,334,122,motor,0.98
512,90,9.0,335,131,motor,0.99
512,91,9.1,335,138,motor,0.99
512,92,9.2,335,146,motor,0.99
512,93,9.3,335,154,motor,0.99
512,94,9.4,336,162,motor,0.98
512,95,9.5,336,169,motor,0.99
512,96,9.6,337,178,motor,0.99
512,97,9.7,337,186,motor,0.98
512,98,9.8,338,193,motor,0.98
512,99,9.9,338,201,motor,0.99
512,100,10.0,338,209,motor,0.98
512,101,10.1,338,217,motor,0.98
512,102,10.2,338,225,motor,0.99
512,103,10.3,338,234,motor,0.99
512,104,10.4,338,242,motor,0.98
512,105,10.5,338,250,motor,0.97
512,106,10.6,338,257,motor,0.99
512,107,10.7,338,266,motor,0.99
512,108,10.8,338,274,motor,0.99
512,109,10.9,339,282,motor,0.98
512,110,11.0,339,290,motor,0.97
512,111,11.1,339,298,motor,0.99
512,112,11.2,339,308,motor,0.99
512,113,11.3,339,317,motor,0.99
512,114,11.4,340,325,motor,0.99
512,115,11.5,340,333,motor,0.98
512,116,11.6,341,342,motor,0.99
512,117,11.7,340,351,motor,0.99
512,118,11.8,340,360,motor,0.98
512,119,11.9,341,370,motor,0.95
512,120,12.0,341,379,motor,0.96
512,121,12.1,341,388,motor,0.94
512,122,12.2,341,397,motor,0.96
512,123,12.3,341,407,motor,0.99
512,124,12.4,342,416,motor,0.99
512,125,12.5,341,424,motor,0.98
512,126,12.6,342,435,motor,0.98
512,127,12.7,342,445,motor,0.98
512,128,12.8,342,455,motor,0.99
512,129,12.9,342,465,motor,0.99
512,130,13.0,342,474,motor,1.0
512,131,13.1,342,484,motor,0.99
512,132,13.2,342,486,motor,0.98
512,133,13.3,342,486,motor,0.94
512,134,13.4,342,486,motor,0.89
512,135,13.5,343,486,motor,0.72
517,78,7.8,200,330,non_motor,0.4
517,79,7.9,200,331,non_motor,0.49
521,79,7.9,871,257,motor,0.59
528,80,8.0,333,372,non_motor,0.41
528,109,10.9,336,370,non_motor,0.42
528,110,11.0,336,370,non_motor,0.49
528,111,11.1,336,370,non_motor,0.47
528,112,11.2,336,370,non_motor,0.38
528,114,11.4,336,369,non_motor,0.33
528,128,12.8,337,371,non_motor,0.47
528,129,12.9,337,371,non_motor,0.53
528,130,13.0,338,372,non_motor,0.49
528,131,13.1,338,372,non_motor,0.48
528,132,13.2,338,372,non_motor,0.46
528,133,13.3,338,372,non_motor,0.47
528,134,13.4,338,372,non_motor,0.45
528,135,13.5,338,372,non_motor,0.46
531,80,8.0,719,387,non_motor,0.43
531,81,8.1,718,387,non_motor,0.32
531,82,8.2,718,387,non_motor,0.3
531,83,8.3,718,389,non_motor,0.3
531,84,8.4,717,387,non_motor,0.36
531,85,8.5,718,388,non_motor,0.4
531,86,8.6,718,388,non_motor,0.44
531,87,8.7,719,388,non_motor,0.42
531,88,8.8,719,388,non_motor,0.34
531,89,8.9,719,387,non_motor,0.32
531,90,9.0,720,385,non_motor,0.29
531,91,9.1,719,384,non_motor,0.28
531,94,9.4,719,385,non_motor,0.27
531,100,10.0,718,386,non_motor,0.51
531,101,10.1,718,387,non_motor,0.46
531,102,10.2,718,387,non_motor,0.37
531,103,10.3,718,388,non_motor,0.34
531,104,10.4,718,388,non_motor,0.37
531,105,10.5,718,388,non_motor,0.35
531,106,10.6,718,387,non_motor,0.34
531,107,10.7,718,387,non_motor,0.37
531,108,10.8,718,386,non_motor,0.32
531,109,10.9,718,386,non_motor,0.29
531,112,11.2,718,386,non_motor,0.27
531,113,11.3,718,387,non_motor,0.29
531,114,11.4,718,387,non_motor,0.31
531,115,11.5,718,387,non_motor,0.31
531,116,11.6,718,387,non_motor,0.29
531,117,11.7,718,387,non_motor,0.29
531,118,11.8,718,387,non_motor,0.32
531,119,11.9,718,387,non_motor,0.34
531,120,12.0,718,388,non_motor,0.35
531,121,12.1,718,388,non_motor,0.35
531,122,12.2,718,388,non_motor,0.41
531,123,12.3,719,388,non_motor,0.38
531,124,12.4,719,389,non_motor,0.45
531,125,12.5,719,389,non_motor,0.42
531,126,12.6,719,388,non_motor,0.36
531,127,12.7,719,387,non_motor,0.38
531,128,12.8,719,387,non_motor,0.4
531,129,12.9,719,387,non_motor,0.35
531,130,13.0,719,387,non_motor,0.31
531,131,13.1,719,387,non_motor,0.29
531,132,13.2,719,387,non_motor,0.28
531,134,13.4,719,387,non_motor,0.27
531,135,13.5,719,387,non_motor,0.27
536,81,8.1,301,370,non_motor,0.47
536,82,8.2,302,370,non_motor,0.37
536,83,8.3,302,370,non_motor,0.35
536,84,8.4,303,369,non_motor,0.36
536,85,8.5,302,369,non_motor,0.35
536,98,9.8,305,369,non_motor,0.33
536,99,9.9,304,369,non_motor,0.42
536,100,10.0,304,369,non_motor,0.41
536,101,10.1,304,369,non_motor,0.35
536,102,10.2,304,369,non_motor,0.39
536,103,10.3,304,369,non_motor,0.26
536,107,10.7,303,369,non_motor,0.26
536,109,10.9,303,369,non_motor,0.28
536,119,11.9,303,369,non_motor,0.26
544,84,8.4,466,288,non_motor,0.37
544,85,8.5,466,288,non_motor,0.31
544,86,8.6,466,288,non_motor,0.32
544,87,8.7,466,288,non_motor,0.29
544,88,8.8,467,288,non_motor,0.3
544,89,8.9,467,288,non_motor,0.32
544,90,9.0,467,288,non_motor,0.34
544,91,9.1,467,288,non_motor,0.32
544,92,9.2,467,288,non_motor,0.41
544,93,9.3,467,288,non_motor,0.37
544,94,9.4,467,288,non_motor,0.26
544,95,9.5,467,288,non_motor,0.26
544,96,9.6,467,288,non_motor,0.26
544,98,9.8,467,288,non_motor,0.27
544,104,10.4,467,288,non_motor,0.29
544,135,13.5,468,289,non_motor,0.29
549,87,8.7,813,203,non_motor,0.51
549,88,8.8,811,204,non_motor,0.46
549,89,8.9,807,205,non_motor,0.35
549,93,9.3,793,205,non_motor,0.38
554,91,9.1,224,218,non_motor,0.33
554,92,9.2,224,218,non_motor,0.28
554,93,9.3,224,216,non_motor,0.29
554,98,9.8,226,211,non_motor,0.44
554,99,9.9,225,210,non_motor,0.33
554,100,10.0,226,211,non_motor,0.43
554,101,10.1,225,210,non_motor,0.47
554,102,10.2,225,209,non_motor,0.5
554,103,10.3,225,208,non_motor,0.42
554,104,10.4,226,207,non_motor,0.26
556,93,9.3,337,369,non_motor,0.36
556,94,9.4,337,371,non_motor,0.34
556,97,9.7,338,369,non_motor,0.42
561,95,9.5,178,252,non_motor,0.42
561,96,9.6,177,251,non_motor,0.57
561,97,9.7,178,249,non_motor,0.39
